county,state,bank_share_06,nb_share_07,nb_share_16,d_nb_share_07_16,d_nb_share_07_10,d_nb_share_10_16,nb_growth_07_16,nb_growth_07_10,nb_growth_10_16,total_growth_07_16,total_growth_07_10,total_growth_10_16,bank_growth_07_16,unemp_rate_2002_2006,lfp_rate_2002_2006,est_2002_2006,wage_2002_2006,log_pop,unemp_rate2005,lfp_rate2005,wage2005
5017,05,0.75641024,0.24200913,0.51359516,0.27158603,0.12199086,0.14959517,1.1655065,0.5405676,0.6249389,0.41304666,0.13238919,0.28065747,-0.030583423,-1.5999994,0.0053880215,-0.08856089,0.12797476,9.451638,10.0,0.38431928,21.382471
5019,05,0.6465517,0.2857143,0.3961039,0.11038959,0.032869786,0.077519804,0.64513797,0.11778303,0.5273549,0.31845373,0.008888948,0.30956477,0.15057285,-0.5999999,-0.0012379885,-0.006956522,0.11029657,10.034515,6.1,0.484693,24.258942
5021,05,0.7741935,0.21478873,0.57028115,0.3554924,0.18089473,0.17459768,0.8449532,0.5896065,0.2553467,-0.13152134,-0.021353124,-0.11016822,-0.73434293,0.6000004,-0.02552846,-0.024615385,0.03960621,9.7285385,8.4,0.42233473,20.0462
5023,05,0.6131387,0.37313432,0.44311377,0.06997946,0.11679858,-0.04681912,0.3920421,0.37843645,0.013605652,0.22015402,0.106106505,0.114047505,0.101782694,0.099999905,0.009557873,0.024549918,0.07091882,10.137531,4.9,0.46027538,23.180603
5025,05,0.8235294,0.45714286,0.65,0.19285712,0.0011904836,0.19166663,0.48550782,-0.37469345,0.86020124,0.13353139,-0.37729424,0.51082563,-0.30538166,0.099999905,0.027495742,-0.14851485,0.17457569,9.08919,5.9,0.48233435,22.537151
5027,05,0.5350877,0.48453608,0.5548387,0.070302635,0.020514399,0.049788237,0.6041997,0.061875403,0.5423243,0.46871415,0.020408873,0.44830528,0.3220835,0.0,0.008618236,-0.0336,0.14836222,10.12763,6.3,0.44311687,27.494762
5029,05,0.6744186,0.43965518,0.5811966,0.14154142,0.11704582,0.024495602,0.2876821,0.057158414,0.23052366,0.008583744,-0.17887922,0.18746296,-0.28256696,-0.9000001,0.004647851,-0.0072815535,0.058287706,9.937067,5.1,0.46705022,24.611483
5031,05,0.65302783,0.3421462,0.49946293,0.15731674,0.05575958,0.101557165,0.74840987,0.32340017,0.4250097,0.37011456,0.17242306,0.19769149,0.096813455,-0.5,0.004140377,0.06361656,0.11214483,11.379531,4.8,0.51517504,27.48475
5033,05,0.6535714,0.36820084,0.40466926,0.036468416,0.008683592,0.027784824,0.16705409,-0.1598487,0.32690278,0.07261253,-0.18315873,0.25577125,0.013158085,-0.3000002,0.018327653,0.07253886,0.057327088,10.96438,4.4,0.47487843,25.931475
5035,05,0.44805196,0.48979592,0.6752137,0.18541777,0.23705596,-0.051638186,0.7859289,0.7795797,0.006349228,0.46488854,0.38484582,0.080042705,0.013245227,0.8000002,0.022655576,-0.054414783,0.16574064,10.824646,6.5,0.4480734,27.724855
5037,05,0.5263158,0.54347825,0.72,0.17652178,0.059782624,0.116739154,0.6523252,0.3920421,0.2602831,0.37106368,0.2876821,0.08338161,-0.11778303,1.0,0.016979784,-0.014705882,0.00092843757,9.846017,7.6,0.45024624,22.438913
5039,05,0.62222224,0.42307693,0.25581396,-0.16726297,-0.006410271,-0.1608527,-0.6931472,-0.38299224,-0.3101549,-0.1900436,-0.36772478,0.17768118,0.06453852,-1.6999998,0.033163935,-0.091603056,0.075361736,9.058238,7.0,0.45034346,25.567083
5041,05,0.77734375,0.22866894,0.3115578,0.08288886,0.1247447,-0.041855842,1.021054,0.86020124,0.055262677,0.7117445,0.53042746,0.18131703,0.5980582,0.20000076,0.026725382,-0.042606518,0.0024201595,9.546241,8.7,0.43517724,26.43758
5043,05,0.8055556,0.2882353,0.40711462,0.11887932,0.05938375,0.05949557,0.7429087,0.39863914,0.34426954,0.39759105,0.21130909,0.18628196,0.21484475,0.0,-0.0017139018,-0.010964912,0.11103694,9.831884,8.5,0.4662155,20.052595
5045,05,0.6034063,0.45208845,0.43238094,-0.019707501,0.0029524267,-0.022659928,0.21001425,-0.09694195,0.3069562,0.2545851,-0.103451334,0.35803643,0.2899217,-0.6999998,0.0053799152,0.14649351,0.2786763,11.504812,4.4,0.5244173,29.654882
5047,05,0.47560975,0.6091954,0.42465752,-0.18453789,-0.1584912,-0.026046693,-0.5363047,-0.504556,-0.031748697,-0.17544867,-0.20322824,0.027779564,0.21130909,-0.5999999,0.020914853,0.0,0.23896359,9.802175,4.3,0.4714768,24.222885
5049,05,0.6315789,0.30769232,0.3888889,0.08119658,-0.085470095,0.16666667,0.5596158,-0.6931472,1.2527629,0.3254224,-0.36772478,0.6931472,0.20067069,-1.9000001,0.0098288655,-0.08839779,0.12890321,9.40319,5.3,0.42021933,19.439419
5051,05,0.55932206,0.4378882,0.3918919,-0.04599631,-0.03455487,-0.011441439,0.21029541,-0.15296935,0.36326474,0.32127303,-0.07076907,0.3920421,0.39992493,-0.7000003,0.02111873,0.05706826,0.06566856,11.430587,5.7,0.45535094,23.975342
5053,05,0.7386364,0.20754717,0.4117647,0.20421754,0.06328617,0.14093137,1.3397744,0.16705409,1.1727203,0.6546809,-0.099090904,0.7537718,0.35667494,-0.4000001,0.012440741,0.0,-0.08399753,9.755219,4.9,0.5023776,27.19525
5055,05,0.7584746,0.28,0.59331477,0.31331477,0.2322807,0.081034064,1.2181574,0.8404719,0.37768555,0.46722198,0.23638877,0.2308332,-0.10398971,-1.1000004,0.023150206,0.07022107,0.13718008,10.586559,5.8,0.4739766,24.59379
5057,05,0.57236844,0.25984251,0.4827586,0.2229161,0.14441282,0.07850328,0.7519877,0.5465437,0.20544398,0.13254666,0.1045728,0.027973851,-0.22580667,0.7000003,0.0011198223,-0.03409091,0.089308724,10.03994,5.8,0.47578958,25.209173
5059,05,0.7034483,0.26785713,0.38518518,0.11732805,0.19725916,-0.07993111,0.5500463,0.2876821,0.26236427,0.18677591,-0.26415157,0.4509275,0.012121361,-1.3000002,0.026349962,-0.033771105,0.14690728,10.359804,5.3,0.48021543,25.837389
5061,05,0.8134328,0.20207255,0.30864197,0.106569424,0.06860416,0.037965268,0.24846137,-0.080042705,0.32850406,-0.17509386,-0.37234107,0.1972472,-0.31845373,-0.099999905,0.004176885,-0.047904193,0.0783634,9.548596,5.6,0.4457754,21.808815
5063,05,0.75,0.30252102,0.4180328,0.115511775,-0.022365391,0.13787717,0.3483067,0.0,0.3483067,0.024897551,0.07680541,-0.05190786,-0.15616073,-0.19999981,0.008816183,-0.06122449,0.11251263,10.467522,6.1,0.50803584,25.66383
5065,05,0.7619048,0.2682927,0.34285715,0.07456446,0.026789278,0.04777518,0.7801586,0.4924765,0.2876821,0.5349232,0.3973018,0.13762137,0.427444,-1.1000004,0.007714331,0.036199097,-0.18304728,9.512221,6.4,0.38849452,19.66973
5067,05,0.7077922,0.38202247,0.5681818,0.18615934,0.19629076,-0.010131419,0.608806,0.7503056,-0.14149956,0.211844,0.33566934,-0.12382535,-0.14660348,-0.10000038,0.008217275,-0.12149533,0.032968137,9.812961,8.3,0.42678854,25.443295
5069,05,0.6170886,0.40460527,0.44179896,0.037193686,-0.010239065,0.04743275,0.30580947,-0.093685485,0.39949495,0.2178665,-0.06805346,0.28591996,0.1533611,0.0,0.025288671,-0.023312883,0.17024069,11.2967825,7.6,0.4597329,29.111773
5071,05,0.6351351,0.25555557,0.41538462,0.15982905,0.1937198,-0.033890754,0.8534898,0.298493,0.55499685,0.36772478,-0.26570317,0.6334279,0.12604073,0.099999905,0.0047875047,0.033766232,0.06698189,10.092992,4.9,0.4547222,21.396503
5073,05,0.54901963,0.4509804,0.7017544,0.250774,-0.08363345,0.33440745,0.55338526,-0.24512246,0.7985077,0.111225635,-0.040005334,0.15123098,-0.49899116,1.9000001,-0.018605173,-0.02962963,0.088030085,8.992434,7.4,0.40014923,20.860146
5075,05,0.748538,0.43292683,0.572,0.1390732,-0.017342418,0.15641561,0.70016474,0.5893504,0.11081436,0.4215945,0.63023335,-0.20863886,0.14022934,-0.19999981,-0.009818733,-0.06521739,0.093836665,9.760944,7.5,0.43343136,20.745836
5077,05,0.7062937,0.41379312,0.4787234,0.06493029,0.0534966,0.011433691,0.22314355,0.32850406,-0.105360515,0.07738666,0.20692071,-0.12953405,-0.040005334,-0.09999943,0.020111829,-0.039215688,0.14509697,9.338734,10.5,0.29991204,21.74729
5079,05,0.8043478,0.32786885,0.32214764,-0.0057212114,0.07689306,-0.08261427,0.87546873,0.53062826,0.3448405,0.8930724,0.31994292,0.57312953,0.90154845,0.4000001,0.017495155,0.01875,0.08904381,9.581628,7.6,0.36223787,25.159927
5081,05,0.6666667,0.3,0.42391303,0.12391302,0.12028983,0.0036231875,0.7731899,0.47692406,0.2962658,0.427444,0.13976194,0.2876821,0.2326223,0.099999905,0.012019753,-0.03827751,0.10757426,9.481436,4.7,0.49786487,43.0645
5083,05,0.6166667,0.375,0.30487806,-0.070121944,0.067857146,-0.13797909,0.17435339,0.38946477,-0.21511137,0.38136756,0.22314355,0.158224,0.4877032,-0.7999997,0.016571254,0.06666667,0.15350977,10.0284,4.9,0.44464058,23.55017
5085,05,0.65873015,0.3830645,0.5671642,0.18409967,0.10873878,0.075360894,0.87546873,0.23361485,0.64185387,0.48302335,-0.016260521,0.49928385,0.12861738,-0.20000029,0.016774833,0.08766565,0.1278075,11.005843,4.5,0.5112163,22.595478
5087,05,0.7910448,0.4375,0.34586465,-0.09163535,0.025000006,-0.11663535,0.78411895,0.56639546,0.21772349,1.0191481,0.51082563,0.5083225,1.1700712,0.0,0.015371323,0.10769231,0.0049812933,9.596555,3.7,0.5324861,21.737782
5089,05,0.8939394,0.0952381,0.3283582,0.23312011,0.24518743,-0.012067318,1.5542383,0.86020124,0.31845373,0.46702302,0.11247798,0.35454503,0.16907632,-1.2000003,0.015752882,0.021186441,0.09439082,9.708932,5.2,0.41308308,21.97174
5091,05,0.565445,0.4,0.47391304,0.07391304,0.089473665,-0.015560627,0.36061454,0.20186615,0.15874839,0.19105524,0.0,0.19105524,0.059592098,-0.20000029,0.011512369,0.021563342,0.22972788,10.649725,4.8,0.4676039,30.014835
5093,05,0.4755245,0.54545456,0.5993266,0.05387205,0.008657992,0.045214057,0.7509667,0.42121348,0.32975328,0.6567795,0.4054651,0.25131443,0.53062826,-4.0999994,0.020542711,-0.07919747,0.33006,10.766356,8.6,0.42619044,33.898315
5095,05,0.592,0.2991453,0.41764706,0.11850175,0.14016104,-0.021659285,0.70733184,0.77538526,-0.06805346,0.3736245,0.39111766,-0.017493157,0.1884006,-0.10000038,0.020682126,-0.17741935,0.15564777,9.124347,6.7,0.42109853,17.890718
5097,05,0.8,0.16216215,0.1904762,0.02831404,0.12816042,-0.09984638,0.6931472,0.86020124,-0.4054651,0.5322168,0.51621646,0.016000342,0.49783844,-0.9000001,0.013678223,0.0067114094,0.07357014,9.143987,4.9,0.46409488,23.234919
5099,05,0.6666667,0.36363637,0.4032258,0.039589435,-0.030303031,0.069892466,0.22314355,-0.597837,0.82098055,0.1198012,-0.51082563,0.6306268,0.05556985,0.5,-0.0006774068,0.060150377,0.087118074,9.156834,5.8,0.46376202,27.476473
5101,05,0.6818182,0.1875,0.3809524,0.19345239,0.10416666,0.08928573,0.98082924,0.84729785,0.13353139,0.2719337,0.4054651,-0.13353139,0.0,-0.4000001,0.0032278597,0.018181818,0.053863373,9.043932,5.1,0.4249439,16.569767
5103,05,0.80597013,0.33333334,0.47014925,0.1368159,0.014880955,0.12193495,0.47957307,0.0,0.47957307,0.13566586,-0.043675065,0.17934093,-0.09402895,1.0999999,0.027481139,-0.0736,0.13529588,10.201145,7.0,0.46743894,29.822828
5105,05,0.6,0.4516129,0.48214287,0.030529976,-0.057673484,0.08820346,0.6567795,-0.074107975,0.73088753,0.5913645,0.062520355,0.5288441,0.5340825,-1.0,0.0104421675,0.03539823,0.071447566,9.245321,5.1,0.47952878,21.309376
5107,05,0.6818182,0.19565217,0.37586206,0.18020989,0.11074515,0.06946474,0.5482132,0.36772478,0.18048838,-0.10467062,-0.080819406,-0.023851216,-0.35833102,-0.29999924,0.020882726,-0.0040241447,-0.041540653,10.083556,9.1,0.36903867,21.501144
5109,05,0.7209302,0.17692308,0.3309859,0.15406282,-0.021185383,0.1752482,0.7146534,-0.19105524,0.9057086,0.088292606,-0.063513406,0.15180601,-0.11895195,-0.5999999,0.019711941,-0.17557251,0.12991093,9.325097,4.8,0.45970044,21.329184
5111,05,0.537037,0.3306773,0.45179063,0.12111333,0.1650492,-0.043935865,0.6810258,0.7402147,-0.059188873,0.3689499,0.3353333,0.03361661,0.16934085,-0.8000002,0.008167952,-0.06308411,0.13167608,10.128948,6.6,0.45825684,24.416508
5113,05,0.8186813,0.21917808,0.38064516,0.16146708,0.06832191,0.09314516,0.61180156,0.3629055,0.24889605,0.059818495,0.091567196,-0.031748697,-0.17185026,-4.1000004,0.0012718439,-0.001953125,0.041420322,9.913587,5.0,0.4306786,22.36541
5115,05,0.64855075,0.38376385,0.37686568,-0.0068981647,0.036925793,-0.043823957,-0.029270383,0.15963015,-0.18890053,-0.011131841,0.0677621,-0.078893945,0.0,-0.5,0.032691568,0.032863848,0.07789616,10.960149,4.5,0.5139828,26.848162
5117,05,0.6507937,0.3392857,0.5582822,0.2189965,0.10437626,0.11462024,1.5542383,0.86020124,0.36772478,1.0683985,0.6632942,0.13792314,0.6657482,0.4000001,0.026955515,-0.051136363,0.25377285,9.110078,6.0,0.4764537,21.496042
5119,05,0.6044678,0.37621358,0.39827934,0.022065759,0.056395113,-0.034329355,0.23850878,-0.037802365,0.27631113,0.18151216,-0.17747894,0.3589911,0.14549746,-0.19999981,0.011169285,0.042638298,0.15088627,12.816583,4.8,0.5175331,35.156403
5121,05,0.7628866,0.3580247,0.51497006,0.15694538,0.037136614,0.11980876,1.0870515,0.52452445,0.562527,0.72354466,0.42583242,0.29771224,0.44320545,-0.3000002,-0.026836127,-0.011627907,0.047975622,9.802894,7.8,0.4352538,20.714594
5123,05,0.4318182,0.5801527,0.3669355,-0.2132172,0.105561614,-0.3187788,0.18012616,0.4567584,-0.27663225,0.6382314,0.28958866,0.34864277,1.0489126,0.79999924,0.0057537854,-0.058500916,0.1268798,10.262525,8.5,0.37728274,22.65436
5125,05,0.5530303,0.39372823,0.37819025,-0.015537977,-0.018728226,0.0031902492,0.3663624,-0.16303962,0.529402,0.40662587,-0.11430477,0.52093065,0.43193167,0.0,0.007842511,0.09202059,0.08075227,11.4456415,4.3,0.506316,25.191896
5127,05,0.8611111,0.375,0.5217391,0.14673913,-0.15277778,0.29951692,0.47000363,-0.62860864,1.0986123,0.13976194,-0.105360515,0.24512246,-0.12783337,-0.099999905,-0.005833775,-0.018292682,0.13174558,9.303467,4.5,0.4271137,19.843483
5129,05,0.8611111,0.08163265,0.31944445,0.2378118,0.063528635,0.17428316,1.5542383,0.8109302,0.9382696,0.38484582,0.23531409,0.14953174,0.08515781,-0.20000029,0.02502948,-0.09701493,0.051488385,9.000854,5.0,0.42194822,16.337563
5131,05,0.70116615,0.4124031,0.45339653,0.040993422,0.0284836,0.012509823,0.07598591,-0.3961105,0.4720964,-0.018779894,-0.46289715,0.44411725,-0.09109743,0.099999905,0.020565927,0.08280828,0.19173871,11.690453,4.3,0.4995897,32.009125
5133,05,0.8111888,0.23387097,0.42857143,0.19470046,0.06064959,0.13405088,0.7758389,0.3939043,0.3819346,0.17015103,0.16332506,0.006825965,-0.12306009,-0.4000001,0.009169161,-0.01056338,0.072902665,9.698797,4.2,0.46968952,18.166178
5135,05,0.765625,0.26415095,0.3181818,0.054030865,-0.13452132,0.18855219,0.6931472,-0.6931472,1.3862944,0.5070449,0.018692132,0.48835278,0.4307829,-0.9000001,0.00044593215,0.019607844,0.25672698,9.763708,7.2,0.3774941,20.971811
5137,05,0.7933884,0.14545454,0.42477876,0.27932423,0.13232325,0.14700097,1.0986123,0.62860864,0.47000363,0.026907453,-0.018349139,0.045256592,-0.3689075,-1.0999999,0.0009787977,0.04661017,0.07178092,9.38505,6.5,0.37904108,21.180222
5139,05,0.7136752,0.24199288,0.4189189,0.17692603,0.01742135,0.15950468,0.6007739,-0.09237332,0.6931472,0.052004784,-0.16189112,0.2138959,-0.21379769,0.9000001,-0.013935506,-0.029126214,0.18017037,10.672067,6.9,0.4666852,30.922068
5141,05,0.7395833,0.2990654,0.37037036,0.07130495,0.12950602,-0.058201075,-0.06453852,0.19782574,-0.26236427,-0.27837968,-0.16196933,-0.11641035,-0.38566247,-0.5999999,-0.0039038956,0.00887574,0.051295303,9.7332325,6.2,0.4160294,19.43012
5143,05,0.59090906,0.46853146,0.382579,-0.08595246,0.04102269,-0.12697515,0.2906627,-0.045809537,0.33647224,0.4933308,-0.12974237,0.6230732,0.64323795,0.19999981,0.010612547,0.13114016,0.12548691,12.121598,3.4,0.54891485,29.893118
5145,05,0.7588235,0.25976562,0.39927405,0.13950843,0.11095682,0.028551608,0.50327843,0.38265043,0.120627984,0.07341018,0.026976587,0.046433598,-0.13541783,-0.3000002,-0.00027948618,-0.0013395847,0.079508364,11.175423,6.3,0.45558125,24.839888
5147,05,0.39772728,0.4642857,0.4452555,-0.019030213,0.026280344,-0.045310557,0.4473122,0.6931472,-0.24583496,0.4891641,0.6380874,-0.14892328,0.52407086,1.2000003,-0.01791668,-0.07643312,0.055050466,8.9900675,9.2,0.4315094,26.304996
5149,05,0.71666664,0.31,0.49624062,0.18624061,0.06209302,0.124147594,0.75566757,0.4372138,0.31845373,0.28517893,0.25464222,0.030536724,-0.029413885,-0.099999905,0.042933732,-0.05172414,0.19559336,9.958969,4.2,0.50418615,23.423119
6001,06,0.44504994,0.5636258,0.6134574,0.04983157,0.016922414,0.032909155,0.28160694,-0.22701703,0.50862396,0.19688667,-0.2565994,0.45348606,0.07562859,-2.2999997,-0.019597411,0.020096812,0.15779491,14.181226,5.1,0.5093549,49.668194
6005,06,0.256,0.58947366,0.7904762,0.20100254,0.14965677,0.051345766,0.3934889,-0.49899116,0.8924801,0.100083455,-0.7252355,0.82531893,-0.5725192,-0.39999962,-0.0022792816,0.012345679,0.155771,10.546393,5.6,0.45212933,29.074007
6007,06,0.37142858,0.6140036,0.64528793,0.031284332,0.02179885,0.009485483,0.36569843,-0.10146946,0.46716788,0.31600255,-0.13635662,0.45235917,0.23148079,-1.1000004,-0.004252583,0.04665826,0.18923075,12.277239,6.7,0.4577792,27.32939
6009,06,0.30927834,0.60215056,0.74157304,0.13942248,0.03847444,0.100948036,0.16430305,-0.31177962,0.47608268,-0.043963123,-0.3737164,0.32975328,-0.4754237,-0.5999999,-0.01709202,0.08124373,0.21696414,10.720952,6.2,0.45320675,27.993052
6011,06,0.17708333,0.8664383,0.7827869,-0.08365142,-0.08474821,0.0010967851,-0.28111607,-0.8238593,0.5427432,-0.17958558,-0.72092676,0.5413412,0.30673027,-1.6000004,-0.013931721,-0.082706764,0.12559773,9.930129,12.7,0.48101267,29.952995
6013,06,0.41981363,0.5818099,0.60704225,0.025232375,-0.039126933,0.06435931,0.01558878,-0.5810537,0.5966425,-0.026865905,-0.5114352,0.48456928,-0.089099996,-1.3999996,-0.011439025,0.03230982,0.1764917,13.814523,4.8,0.51036775,49.027874
6015,06,0.3137255,0.6666667,0.7647059,0.09803921,0.0333333,0.06470591,0.080042705,-0.5389965,0.61903924,-0.057158414,-0.5877867,0.53062826,-0.4054651,-1.7999997,0.009657234,0.040899795,0.27245474,10.249946,7.4,0.37961882,24.547764
6017,06,0.43735224,0.66842103,0.65581393,-0.012607098,-0.057022095,0.044414997,0.1045728,-0.76664966,0.87122244,0.12361395,-0.67748106,0.801095,0.16093037,-0.5999999,-0.0036606193,0.09502581,0.18481518,12.072558,4.8,0.5202768,33.406574
6019,06,0.3418137,0.6358234,0.6984283,0.062604845,0.0024101138,0.06019473,0.35339856,-0.3505901,0.7039887,0.25948694,-0.35437346,0.61386037,0.07085594,-3.3999996,-0.019057125,0.051951393,0.14288263,13.679084,9.0,0.4666785,33.23042
6021,06,0.17596567,0.7782258,0.75409836,-0.024127424,-0.09605521,0.071927786,-0.047754433,-0.78535336,0.73759896,-0.016260521,-0.65361637,0.6373558,0.087011375,-1.5,-0.000913769,-0.004,0.24882343,10.218042,8.4,0.421093,32.387184
6023,06,0.3723404,0.57670456,0.66849315,0.09178859,-0.02114898,0.11293757,0.18396224,-0.56827384,0.75223607,0.036266178,-0.5309124,0.56717855,-0.20815577,-1.1999998,-0.022005737,0.021076616,0.14310786,11.786739,6.1,0.45265672,26.650589
6025,06,0.22716628,0.7669492,0.8059965,0.0390473,0.0022816062,0.036765695,0.23303919,-0.062698595,0.29573777,0.18338032,-0.065669104,0.24904943,0.0,0.5,-0.00024583936,0.06583477,0.011695224,11.958335,16.0,0.38812912,26.078667
6027,06,0.19565217,0.68292683,0.76086956,0.07794273,-0.0072511435,0.08519387,0.22314355,-0.11332869,0.33647224,0.11506933,-0.10265415,0.21772349,-0.16705409,-0.8000002,-0.009961337,-0.0128410915,0.15622477,9.824336,4.9,0.5023271,26.172771
6029,06,0.33656174,0.6814693,0.70924884,0.02777952,-0.06905323,0.09683275,0.11033605,-0.53223854,0.6425746,0.0703808,-0.42539933,0.4957801,-0.020870322,-2.1999998,-0.011514306,0.08697195,0.1442927,13.542028,8.4,0.42952126,34.08032
6031,06,0.33333334,0.6862745,0.73214287,0.045868337,-0.044483483,0.09035182,-0.09309042,-0.60507816,0.51198775,-0.15778837,-0.5380632,0.38027486,-0.31585294,-3.2000008,-0.009569764,0.013827781,0.12733603,11.885502,9.4,0.3709343,29.909012
6033,06,0.40384614,0.6818182,0.64285713,-0.038961053,-0.035984874,-0.0029761791,0.07696104,-0.88350093,0.960462,0.13580154,-0.82927936,0.9650809,0.25131443,-0.6000004,-0.039628,0.046649702,0.16190277,11.063681,7.9,0.4072182,28.42853
6035,06,0.48,0.4691358,0.76811594,0.29898015,0.1261023,0.17287785,0.33270577,-0.41871032,0.7514161,-0.16034265,-0.6567795,0.4964369,-0.9886114,0.20000029,-0.011690795,-0.002008032,0.09646972,10.448367,8.0,0.35510904,26.629196
6037,06,0.4603903,0.53246224,0.60425764,0.071795404,0.027771294,0.04402411,0.3384544,-0.30672154,0.64517593,0.21196567,-0.3575633,0.56952894,0.045248862,-1.8999996,0.0041695237,0.07772863,0.1677251,16.096502,5.4,0.48859817,42.620113
6039,06,0.33163264,0.6666667,0.7468355,0.08016878,-0.017361104,0.09752989,0.33986783,-0.45247114,0.79233897,0.22631313,-0.4260844,0.6523975,-0.048790164,-3.5,0.004173219,0.07286822,0.18739906,11.851631,7.9,0.44102114,31.36861
6041,06,0.59423506,0.41469195,0.5966135,0.18192157,-0.08579716,0.26771873,0.5373284,-0.3485448,0.88587326,0.1735948,-0.11674684,0.29034165,-0.19864845,-1.3000002,-0.0125364065,-0.010507709,0.1712629,12.405767,3.9,0.52863157,49.06493
6043,06,0.2857143,0.6363636,0.754717,0.11835337,0.0,0.11835337,0.35667494,-0.6931472,1.0498221,0.18610229,-0.6931472,0.87924945,-0.20763937,-0.7000003,-0.011109561,0.019390581,0.18265375,9.79657,6.4,0.48909414,24.288633
6045,06,0.39930555,0.5714286,0.69964665,0.12821805,0.12451732,0.0037007332,0.21309322,-0.44044483,0.65353805,0.010657295,-0.63757735,0.6482346,-0.3448405,-1.4000001,-0.028370887,-0.045102183,0.16790833,11.384876,5.7,0.49830076,27.254066
6047,06,0.29090908,0.68157184,0.72791517,0.046343327,0.04926294,-0.0029196143,0.20589828,-0.15913326,0.36503154,0.14011537,-0.228919,0.36903438,-0.017167803,-1.5,-0.025552064,0.05553697,0.18704593,12.398979,10.0,0.40707636,29.833237
6049,06,0.27272728,0.7407407,0.8333333,0.0925926,0.0925926,0.0,0.5596158,0.4054651,0.15415068,0.44183275,0.2876821,0.15415068,0.0,0.0,-0.023345262,-0.10891089,0.16273314,9.165866,7.9,0.41829586,24.352041
